x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,y0,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20,z0,z1,z2,z3,z4,z5,z6,z7,z8,z9,z10,z11,z12,z13,z14,z15,z16,z17,z18,z19,z20,label
0.3971904218196869,0.6741154789924622,-8.647690492580296e-07,0.3385908007621765,0.56476229429245,-0.03357131406664848,0.31263378262519836,0.46612003445625305,-0.057050108909606934,0.29149556159973145,0.3938555419445038,-0.07401642203330994,0.2651402950286865,0.3298649489879608,-0.08742249757051468,0.4451429843902588,0.43890032172203064,-0.06527046114206314,0.32108139991760254,0.4246640205383301,-0.09313037246465683,0.27550798654556274,0.4659374952316284,-0.10149778425693512,0.27347296476364136,0.4937555193901062,-0.10579515993595123,0.4678211808204651,0.48843249678611755,-0.062420040369033813,0.31697359681129456,0.4818355143070221,-0.0871376022696495,0.28577348589897156,0.5186838507652283,-0.08657706528902054,0.2949831187725067,0.5347570776939392,-0.08955241739749908,0.4682093560695648,0.5448847413063049,-0.061090968549251556,0.32839059829711914,0.5348884463310242,-0.08398228883743286,0.30315685272216797,0.5593782067298889,-0.0727352574467659,0.3124205768108368,0.57113116979599,-0.06694409996271133,0.45818468928337097,0.6034219264984131,-0.0625549852848053,0.3549434542655945,0.5867511034011841,-0.08644862473011017,0.3249063789844513,0.5889306664466858,-0.0850759968161583,0.3221994936466217,0.5874363780021667,-0.08125673979520798,0
0.6972896456718445,0.7689833641052246,-7.963093935359211e-07,0.7030894160270691,0.6971772909164429,-0.0490436777472496,0.7383792996406555,0.6402547359466553,-0.07750220596790314,0.7746252417564392,0.603298544883728,-0.09831255674362183,0.8079065680503845,0.5641390681266785,-0.11322560906410217,0.8784809708595276,0.6870740056037903,-0.051468927413225174,0.819839358329773,0.7020413279533386,-0.09401179105043411,0.7567127346992493,0.7143018841743469,-0.1203479915857315,0.7210039496421814,0.716032087802887,-0.13323283195495605,0.891327977180481,0.7482312321662903,-0.04298236966133118,0.8242923617362976,0.7478344440460205,-0.08817527443170547,0.7589528560638428,0.7433068752288818,-0.10310044139623642,0.71849524974823,0.7390779256820679,-0.10563872754573822,0.8803690075874329,0.7998193502426147,-0.03962109610438347,0.81476891040802,0.7941128015518188,-0.07974156737327576,0.7587054967880249,0.7772132158279419,-0.0781928151845932,0.7251261472702026,0.7655854821205139,-0.06873893737792969,0.8571355938911438,0.8409309983253479,-0.04086606204509735,0.8020849823951721,0.831929087638855,-0.07041820138692856,0.7576204538345337,0.8111862540245056,-0.07166069000959396,0.7353460192680359,0.7951985597610474,-0.0645080953836441,0
0.5608368515968323,0.7868759632110596,-4.0960628666653065e-07,0.5424319505691528,0.6818891167640686,-0.06946586817502975,0.5530385375022888,0.6192925572395325,-0.13139313459396362,0.5715311169624329,0.5789409875869751,-0.18151195347309113,0.5891392230987549,0.5232771039009094,-0.2261497974395752,0.6983803510665894,0.6353251934051514,-0.14758311212062836,0.6189269423484802,0.6425998210906982,-0.19693219661712646,0.5634698867797852,0.6658497452735901,-0.19585327804088593,0.549160897731781,0.6855204105377197,-0.18936993181705475,0.7097207307815552,0.698351263999939,-0.14455361664295197,0.6343795657157898,0.6872389316558838,-0.18897202610969543,0.5689952373504639,0.7035226225852966,-0.16003085672855377,0.557559072971344,0.7143030166625977,-0.1345793604850769,0.7056405544281006,0.7586031556129456,-0.14737331867218018,0.6262241005897522,0.7399111390113831,-0.18352480232715607,0.5685966610908508,0.7403742671012878,-0.14264033734798431,0.5636703968048096,0.7411267757415771,-0.1141451820731163,0.6952618956565857,0.8102089762687683,-0.15800052881240845,0.6273138523101807,0.7942207455635071,-0.18900606036186218,0.5766949653625488,0.7820850014686584,-0.17656618356704712,0.5637412667274475,0.77797931432724,-0.1636640429496765,0
0.43792662024497986,0.5646870732307434,-2.827369485203235e-07,0.40942198038101196,0.4578259289264679,-0.017418192699551582,0.39091426134109497,0.36893925070762634,-0.045138824731111526,0.37591826915740967,0.31238865852355957,-0.06969835609197617,0.36377549171447754,0.24944913387298584,-0.09550289064645767,0.43949761986732483,0.38927406072616577,-0.0930958017706871,0.43131768703460693,0.3767135441303253,-0.13014335930347443,0.4392347037792206,0.3850388824939728,-0.1438884288072586,0.45311981439590454,0.39012065529823303,-0.15216629207134247,0.45470941066741943,0.4606872797012329,-0.10410138964653015,0.4486788809299469,0.4349686801433563,-0.13728733360767365,0.46580860018730164,0.43057405948638916,-0.13720661401748657,0.48709920048713684,0.4313995838165283,-0.14197292923927307,0.4645138084888458,0.524014413356781,-0.11333879083395004,0.4577963948249817,0.49383777379989624,-0.14644834399223328,0.4721762537956238,0.4820677638053894,-0.13547058403491974,0.4883042871952057,0.4757288694381714,-0.12931516766548157,0.47097787261009216,0.5738722085952759,-0.12290879338979721,0.4617869555950165,0.5411183834075928,-0.15292641520500183,0.46427083015441895,0.5257264375686646,-0.14995317161083221,0.46952253580093384,0.5151805877685547,-0.1471480429172516,0
0.5839667916297913,0.7540405988693237,-5.656114581142901e-07,0.5663052201271057,0.681296706199646,-0.06747079640626907,0.5723798274993896,0.6240944266319275,-0.11595924943685532,0.5857571363449097,0.5789243578910828,-0.15155640244483948,0.6047911643981934,0.5215111970901489,-0.18231841921806335,0.7119350433349609,0.6400392651557922,-0.13191650807857513,0.6454899907112122,0.6659908294677734,-0.18855221569538116,0.5906153917312622,0.6788378357887268,-0.21053141355514526,0.5731785893440247,0.6693295240402222,-0.2228419929742813,0.7288624048233032,0.7036411166191101,-0.12460511922836304,0.6489646434783936,0.7126985788345337,-0.18719390034675598,0.5911270380020142,0.712001621723175,-0.19911272823810577,0.568167507648468,0.7043869495391846,-0.20392656326293945,0.7230358719825745,0.7612127065658569,-0.12034457176923752,0.6401107907295227,0.7616998553276062,-0.17496882379055023,0.5877838730812073,0.7511740922927856,-0.16910423338413239,0.5684560537338257,0.7366184592247009,-0.16149522364139557,0.703900933265686,0.8052200078964233,-0.12137013673782349,0.6361513733863831,0.8087776899337769,-0.16654527187347412,0.5940620303153992,0.7936766743659973,-0.17174562811851501,0.5795140862464905,0.7741252779960632,-0.1700330525636673,0
0.587814211845398,0.5272169709205627,-8.847783874443849e-07,0.5622023940086365,0.4204915165901184,-0.04333953559398651,0.5814797878265381,0.3384130299091339,-0.06848277151584625,0.6028630137443542,0.28172218799591064,-0.08674867451190948,0.6146588325500488,0.23101520538330078,-0.10087484121322632,0.7454993724822998,0.34795060753822327,-0.05090906098484993,0.6699731945991516,0.320645809173584,-0.08453718572854996,0.6141808032989502,0.3548187017440796,-0.10282193124294281,0.5908180475234985,0.3863862156867981,-0.11252576112747192,0.7650250792503357,0.39863672852516174,-0.04532649740576744,0.6765254735946655,0.36422139406204224,-0.07814691215753555,0.6178561449050903,0.39100927114486694,-0.08608152717351913,0.5953302979469299,0.4141342341899872,-0.0898386761546135,0.7604535222053528,0.4502808153629303,-0.044663380831480026,0.6764011383056641,0.41659659147262573,-0.07670428603887558,0.6238871812820435,0.4303922951221466,-0.07265553623437881,0.6062126159667969,0.445749431848526,-0.06670485436916351,0.7442492246627808,0.5000277161598206,-0.04776916280388832,0.6787509322166443,0.47122031450271606,-0.07381333410739899,0.6361809372901917,0.4728320837020874,-0.0745098888874054,0.6208294034004211,0.4767102301120758,-0.07033230364322662,0
0.3840212821960449,0.7554177641868591,-6.754727905899927e-07,0.36593112349510193,0.6345482468605042,-0.053788941353559494,0.37473264336586,0.5617268085479736,-0.10482265800237656,0.3882276117801666,0.5115885734558105,-0.14558768272399902,0.41477319598197937,0.46342962980270386,-0.18061202764511108,0.523200511932373,0.5836473107337952,-0.14445437490940094,0.4268697500228882,0.579352617263794,-0.1843787431716919,0.3661167323589325,0.602156937122345,-0.17840878665447235,0.35598480701446533,0.6189141273498535,-0.17270249128341675,0.5289340615272522,0.6478406190872192,-0.1469491869211197,0.42614462971687317,0.6279140114784241,-0.18706269562244415,0.3664403557777405,0.641811728477478,-0.16382303833961487,0.3571923077106476,0.6522019505500793,-0.1481412649154663,0.5162764191627502,0.7090045809745789,-0.15143518149852753,0.41175833344459534,0.6870071291923523,-0.18597038090229034,0.36256200075149536,0.686271071434021,-0.15122535824775696,0.3592981696128845,0.6868549585342407,-0.13003778457641602,0.4941301643848419,0.7641369104385376,-0.1615639626979828,0.41655847430229187,0.7444526553153992,-0.1952684223651886,0.37771597504615784,0.7289757132530212,-0.18749625980854034,0.36966001987457275,0.7215251326560974,-0.17916972935199738,0
0.3049687147140503,0.8015723824501038,-8.294746862702596e-07,0.23884034156799316,0.67999267578125,-0.026799049228429794,0.19221659004688263,0.5747764706611633,-0.054019927978515625,0.15200790762901306,0.5034484267234802,-0.07500217109918594,0.11885280907154083,0.44146472215652466,-0.09555898606777191,0.2984910309314728,0.5410319566726685,-0.08020235598087311,0.1616377979516983,0.5436446666717529,-0.10677233338356018,0.11697743833065033,0.5702183842658997,-0.11305290460586548,0.115400530397892,0.5723702907562256,-0.1174434944987297,0.3061235845088959,0.609200119972229,-0.08246264606714249,0.14634422957897186,0.6045833230018616,-0.1070486381649971,0.11169784516096115,0.6152576208114624,-0.10500220209360123,0.11251731961965561,0.612395703792572,-0.10922964662313461,0.2953174412250519,0.6752448081970215,-0.08358433097600937,0.14418606460094452,0.6664578914642334,-0.10470721870660782,0.12019625306129456,0.6694916486740112,-0.0892147496342659,0.12988252937793732,0.6626731157302856,-0.08341021835803986,0.27384528517723083,0.7350403666496277,-0.08668652921915054,0.16014106571674347,0.7188558578491211,-0.10933491587638855,0.14492057263851166,0.7108190059661865,-0.1048039048910141,0.15614958107471466,0.6966115236282349,-0.10119947046041489,0
0.4559384882450104,0.5081081986427307,-8.78228718192986e-07,0.4284805357456207,0.4090774357318878,-0.04408828914165497,0.43676328659057617,0.3237626850605011,-0.07114117592573166,0.44516611099243164,0.259824275970459,-0.09235183894634247,0.4449020326137543,0.2007586807012558,-0.10819249600172043,0.6040886044502258,0.31479528546333313,-0.04134631156921387,0.510550856590271,0.2884052097797394,-0.08005566149950027,0.4564881920814514,0.32532984018325806,-0.10566816478967667,0.4446679651737213,0.35939133167266846,-0.12013301253318787,0.6248779296875,0.36285701394081116,-0.036936551332473755,0.5091718435287476,0.3396850526332855,-0.07007456570863724,0.4595242440700531,0.37614181637763977,-0.08103883266448975,0.45469680428504944,0.40369901061058044,-0.08686498552560806,0.6210351586341858,0.4179900884628296,-0.03853434696793556,0.50905841588974,0.3940961956977844,-0.06890499591827393,0.46777477860450745,0.4172772765159607,-0.06433810293674469,0.46575915813446045,0.43694138526916504,-0.05838024988770485,0.6043576598167419,0.4733718931674957,-0.045139674097299576,0.5202993154525757,0.45025506615638733,-0.06780780106782913,0.4855697453022003,0.458178848028183,-0.06613117456436157,0.48028337955474854,0.4711143970489502,-0.059914786368608475,0
0.3461274802684784,0.6525087952613831,-8.156027320183057e-07,0.28182244300842285,0.5360558032989502,-0.024497725069522858,0.2465268075466156,0.42910444736480713,-0.047594863921403885,0.220831036567688,0.3481724262237549,-0.06564109027385712,0.19926337897777557,0.2833310663700104,-0.08238180726766586,0.3512206971645355,0.37631750106811523,-0.062374770641326904,0.22363939881324768,0.3535369336605072,-0.08781684190034866,0.18063180148601532,0.39232954382896423,-0.09632352739572525,0.18154259026050568,0.4152549207210541,-0.10197912156581879,0.360117107629776,0.42709359526634216,-0.06427493691444397,0.20882189273834229,0.40446746349334717,-0.08519188314676285,0.1793181449174881,0.44025304913520813,-0.08448365330696106,0.18829143047332764,0.45830243825912476,-0.08978421986103058,0.34974777698516846,0.48044058680534363,-0.06644945591688156,0.20787674188613892,0.4588508903980255,-0.08218901604413986,0.18823881447315216,0.48706263303756714,-0.06986961513757706,0.20223134756088257,0.49888500571250916,-0.06731781363487244,0.33046960830688477,0.5338188409805298,-0.0709492638707161,0.22059623897075653,0.5098881721496582,-0.08692790567874908,0.20356468856334686,0.517996609210968,-0.08357769250869751,0.21209716796875,0.5148897171020508,-0.08176320791244507,0
0.5105175375938416,0.6442484259605408,-1.012778170661477e-06,0.5051508545875549,0.5505706667900085,-0.032946422696113586,0.5388848781585693,0.47502055764198303,-0.050754208117723465,0.5707690715789795,0.4274597465991974,-0.06450205296278,0.5954331159591675,0.38459014892578125,-0.0743989497423172,0.694207489490509,0.49491778016090393,-0.028709176927804947,0.6253749132156372,0.4696964919567108,-0.06181498244404793,0.5678927898406982,0.49795785546302795,-0.08531060069799423,0.5378540754318237,0.5263593792915344,-0.09759896993637085,0.7129982113838196,0.5488895773887634,-0.02684076875448227,0.6305831074714661,0.5186231732368469,-0.056627143174409866,0.5689207911491394,0.5428639054298401,-0.06785412132740021,0.5368126630783081,0.5650078058242798,-0.07179983705282211,0.7068629264831543,0.6009616851806641,-0.029693981632590294,0.6286455988883972,0.5707042813301086,-0.05879783257842064,0.5730093121528625,0.5811337232589722,-0.056762371212244034,0.5443933010101318,0.5936700701713562,-0.05031920224428177,0.6857256889343262,0.6492018699645996,-0.03598921373486519,0.6259850263595581,0.6238480806350708,-0.0588461235165596,0.5823462605476379,0.6236950755119324,-0.05830012261867523,0.5610157251358032,0.6259163022041321,-0.05177748203277588,0
0.38437408208847046,0.7087332606315613,-9.92147533906973e-07,0.3745219111442566,0.5964545607566833,-0.02956295572221279,0.39966773986816406,0.5163170695304871,-0.04704601317644119,0.42347458004951477,0.46556034684181213,-0.06097601354122162,0.4426124095916748,0.42957744002342224,-0.07112272828817368,0.5404611825942993,0.5339593291282654,-0.03548905998468399,0.4691685736179352,0.5163868069648743,-0.06441417336463928,0.41662970185279846,0.5398338437080383,-0.0808526873588562,0.3939783275127411,0.5607203841209412,-0.08929555118083954,0.5551454424858093,0.5903982520103455,-0.03479519486427307,0.46197181940078735,0.5667862892150879,-0.061430346220731735,0.4109128713607788,0.5814135074615479,-0.06995239108800888,0.38769352436065674,0.5962269902229309,-0.07445254176855087,0.5481985807418823,0.6444151401519775,-0.03761409595608711,0.45543551445007324,0.6185187101364136,-0.06568807363510132,0.40832778811454773,0.621795654296875,-0.06542561948299408,0.3854452967643738,0.6272761821746826,-0.06184200569987297,0.5274692177772522,0.6942859888076782,-0.04298107698559761,0.45964863896369934,0.6689333915710449,-0.06490807980298996,0.4222104847431183,0.6605039834976196,-0.0661994218826294,0.4011552035808563,0.6545378565788269,-0.06255952268838882,0
0.4847833514213562,0.6307171583175659,-8.804112212601467e-07,0.44664910435676575,0.5251477956771851,-0.04428551346063614,0.4349577724933624,0.4403856694698334,-0.07365850359201431,0.43057718873023987,0.3752225339412689,-0.09378013014793396,0.4245711863040924,0.31347090005874634,-0.1096639409661293,0.5884994864463806,0.43439871072769165,-0.0860387310385704,0.49039289355278015,0.4244401752948761,-0.11378872394561768,0.43422555923461914,0.4404466152191162,-0.12038461118936539,0.4159105718135834,0.45028090476989746,-0.12619026005268097,0.6066685318946838,0.4936125874519348,-0.08327332884073257,0.4849057197570801,0.47530069947242737,-0.11211395263671875,0.4295787811279297,0.47803717851638794,-0.11582660675048828,0.40809744596481323,0.47800394892692566,-0.12299016118049622,0.5999373197555542,0.5534602403640747,-0.0820222795009613,0.47998934984207153,0.5343956351280212,-0.11341366916894913,0.43260258436203003,0.5306753516197205,-0.11028814315795898,0.41437697410583496,0.5269593000411987,-0.11076424270868301,0.5804509520530701,0.6111900210380554,-0.08400078862905502,0.4870210886001587,0.5952884554862976,-0.11955934762954712,0.44769224524497986,0.5832375884056091,-0.12676674127578735,0.42908263206481934,0.5683944225311279,-0.12939651310443878,0
0.45937034487724304,0.7642665505409241,-1.0075485761262826e-06,0.4410296678543091,0.6656265258789062,-0.04573555663228035,0.4582799971103668,0.5855235457420349,-0.07330930978059769,0.47548678517341614,0.5285078287124634,-0.09340522438287735,0.4900685250759125,0.4714575707912445,-0.10870678722858429,0.6156914830207825,0.6034188866615295,-0.06447301059961319,0.5339017510414124,0.5953608155250549,-0.10397951304912567,0.4723318815231323,0.6205835938453674,-0.12341932207345963,0.44556665420532227,0.6401311159133911,-0.13341017067432404,0.6341105699539185,0.6652633547782898,-0.06004678085446358,0.5296913385391235,0.6480593085289001,-0.09657047688961029,0.4673677086830139,0.6623532772064209,-0.10518557578325272,0.44118738174438477,0.6737853288650513,-0.10976462066173553,0.6283997893333435,0.7254225611686707,-0.06031430885195732,0.5252631306648254,0.7055625319480896,-0.09784583002328873,0.4689227342605591,0.707023561000824,-0.09567572176456451,0.4449480473995209,0.7072200775146484,-0.09076272696256638,0.6092997193336487,0.7811247110366821,-0.06430577486753464,0.5315611958503723,0.7610897421836853,-0.09647834300994873,0.49025410413742065,0.7540215849876404,-0.09967250376939774,0.4732450246810913,0.745206356048584,-0.09645966440439224,0
0.5204706788063049,0.7150236964225769,-9.530762667964154e-07,0.5055232048034668,0.6101154088973999,-0.04832872375845909,0.5295698046684265,0.5275729298591614,-0.07592517882585526,0.5527070164680481,0.4713878929615021,-0.09491262584924698,0.5732153058052063,0.4251842200756073,-0.10814879089593887,0.6855224370956421,0.5440266132354736,-0.06488485634326935,0.6125233173370361,0.5398296117782593,-0.1024271696805954,0.5512902736663818,0.5688364505767822,-0.11834929138422012,0.5215362906455994,0.5878139734268188,-0.12561798095703125,0.703416109085083,0.6042776703834534,-0.05931360274553299,0.6072359681129456,0.5945952534675598,-0.09645617008209229,0.5464702248573303,0.611356258392334,-0.10506919026374817,0.5187855958938599,0.6192114353179932,-0.10869333148002625,0.697192370891571,0.6626591086387634,-0.058358363807201385,0.6041092276573181,0.6495020985603333,-0.09480249136686325,0.5494449138641357,0.652940034866333,-0.09249472618103027,0.523770809173584,0.6513317823410034,-0.08705557137727737,0.6783159971237183,0.7184155583381653,-0.06135547161102295,0.6078916192054749,0.703922688961029,-0.09220827370882034,0.5637840032577515,0.6958670616149902,-0.09474947303533554,0.5415074825286865,0.6832923889160156,-0.09066157042980194,0
0.5322275161743164,0.7566350102424622,-8.500493322571856e-07,0.5182421207427979,0.6865293383598328,-0.04957336187362671,0.5316051244735718,0.6228073239326477,-0.08127287030220032,0.5493976473808289,0.5756401419639587,-0.10534936189651489,0.5646454691886902,0.5271417498588562,-0.12505139410495758,0.6858596801757812,0.638778567314148,-0.05521863326430321,0.6139334440231323,0.6576074361801147,-0.09447356313467026,0.5604768395423889,0.6792100071907043,-0.12161096930503845,0.5370649099349976,0.6865309476852417,-0.1370256543159485,0.7078030109405518,0.6984034776687622,-0.047412581741809845,0.6242687702178955,0.7036942839622498,-0.08361636102199554,0.5668467879295349,0.7127590775489807,-0.09844174236059189,0.5353944301605225,0.7159096002578735,-0.10533390939235687,0.7053112387657166,0.7520925402641296,-0.04427981749176979,0.6242260932922363,0.7508055567741394,-0.07974371314048767,0.5704286098480225,0.7493077516555786,-0.08107277005910873,0.5408517122268677,0.7452070713043213,-0.0764348953962326,0.6878466010093689,0.7982199788093567,-0.04560228809714317,0.625016987323761,0.7938447594642639,-0.07324802130460739,0.5820735096931458,0.7845480442047119,-0.0758173018693924,0.5577243566513062,0.7707635164260864,-0.07130429893732071,0
0.3473852574825287,0.7674326300621033,-1.7499429816325573e-07,0.2956964075565338,0.6974948644638062,-0.05788155272603035,0.23984934389591217,0.6430097222328186,-0.11433208733797073,0.19823867082595825,0.6016929745674133,-0.1539054661989212,0.16701282560825348,0.5434492826461792,-0.19563615322113037,0.339642196893692,0.6770813465118408,-0.21334773302078247,0.24254849553108215,0.689277708530426,-0.26857060194015503,0.1928161382675171,0.6964567303657532,-0.2803668975830078,0.16523781418800354,0.7031260132789612,-0.28586113452911377,0.35467711091041565,0.7546427845954895,-0.20666342973709106,0.24660362303256989,0.7578306198120117,-0.2637791037559509,0.188997283577919,0.7531270384788513,-0.2611667513847351,0.15924251079559326,0.755994975566864,-0.26503604650497437,0.34567782282829285,0.815845787525177,-0.19572584331035614,0.24471674859523773,0.8196172118186951,-0.24598944187164307,0.19079391658306122,0.8090378046035767,-0.23586350679397583,0.16578689217567444,0.8034310936927795,-0.23200441896915436,0.3260001540184021,0.8646122813224792,-0.18670102953910828,0.24343837797641754,0.8683145642280579,-0.22955259680747986,0.20274192094802856,0.8532014489173889,-0.23355147242546082,0.18214820325374603,0.8478552103042603,-0.23862417042255402,0
0.5244307518005371,0.6197931170463562,-8.877318009581359e-07,0.5099896788597107,0.5059983730316162,-0.03983437269926071,0.5285230875015259,0.4270486533641815,-0.06981436908245087,0.5488935112953186,0.37181589007377625,-0.09298930317163467,0.5688077807426453,0.31385689973831177,-0.11132843792438507,0.6757382154464722,0.4469628632068634,-0.08176419138908386,0.5878439545631409,0.4222283959388733,-0.11922171711921692,0.5295018553733826,0.44623464345932007,-0.12682920694351196,0.5074079036712646,0.46779757738113403,-0.1288800835609436,0.6876451969146729,0.5078179836273193,-0.08371078222990036,0.5735906958580017,0.47483545541763306,-0.12157751619815826,0.5155593156814575,0.4935563802719116,-0.11850451678037643,0.49934378266334534,0.506778359413147,-0.11548752337694168,0.6759291291236877,0.5652121305465698,-0.08898663520812988,0.5617199540138245,0.5293565392494202,-0.12563292682170868,0.5103518962860107,0.5368930101394653,-0.10908456146717072,0.4989375174045563,0.5439292192459106,-0.09627780318260193,0.6519981622695923,0.6177173852920532,-0.09778474271297455,0.5662464499473572,0.5837225914001465,-0.1308542639017105,0.5255126953125,0.5775707960128784,-0.12766002118587494,0.5164479613304138,0.5739942193031311,-0.12054093927145004,0
0.5713927149772644,0.6588894724845886,-7.969059083734464e-07,0.5547460317611694,0.5687207579612732,-0.057720862329006195,0.5700799226760864,0.4987426996231079,-0.09354566782712936,0.5876287817955017,0.4501860439777374,-0.11940738558769226,0.6042032241821289,0.40529701113700867,-0.13992908596992493,0.7193735837936401,0.5088977217674255,-0.07828998565673828,0.63829505443573,0.5010791420936584,-0.12228842079639435,0.5842927694320679,0.5266394019126892,-0.1442497968673706,0.5619432926177979,0.547799289226532,-0.15585921704769135,0.7377561330795288,0.5624762177467346,-0.06956054270267487,0.6428313851356506,0.5462066531181335,-0.11259330809116364,0.5882167220115662,0.5630741715431213,-0.12469182908535004,0.5652170181274414,0.5758125185966492,-0.13055813312530518,0.732437014579773,0.6171456575393677,-0.06619703769683838,0.638647198677063,0.6000339388847351,-0.10686950385570526,0.5899620056152344,0.6030296683311462,-0.10560353100299835,0.5712810754776001,0.6049659252166748,-0.10098262131214142,0.7133692502975464,0.6689422130584717,-0.0679539367556572,0.6434726119041443,0.6527818441390991,-0.10139822959899902,0.603975236415863,0.6450892686843872,-0.10580509901046753,0.5864534974098206,0.6358010172843933,-0.10381332784891129,0
